"embedder","dataset","length","metric_test","metric"
"AttributeMask","Clearance_Microsome_AZ","1024","-0.20574172912643562","-0.0072034077539497865"
"GraphLog","Clearance_Microsome_AZ","1024","-0.28934083281356315","0.017746519840802333"
"GraphCL","Clearance_Microsome_AZ","1024","-0.20068327371783679","0.11586011894398052"
"InfoGraph","Clearance_Microsome_AZ","1024","-0.1917250884731685","0.09756655553159943"
"Not-trained","Clearance_Microsome_AZ","1024","-0.3920005873371315","0.049603219655148245"
"MolBert","Clearance_Microsome_AZ","1024","-0.12914122861066013","0.08239513249946129"
"ChemBertMLM-5M","Clearance_Microsome_AZ","1024","-0.34001158632183315","0.005929004788617909"
"ChemBertMLM-10M","Clearance_Microsome_AZ","1024","-0.22814395273688493","0.17944776026815656"
"ChemBertMLM-77M","Clearance_Microsome_AZ","1024","-0.1969452522419941","0.33731505627244396"
"ChemBertMTR-5M","Clearance_Microsome_AZ","1024","-0.1414944439204402","0.277645315296019"
"ChemBertMTR-10M","Clearance_Microsome_AZ","1024","-0.008478682589230235","0.2059510405365358"
"ChemBertMTR-77M","Clearance_Microsome_AZ","1024","0.028451668821594667","0.3019046822962602"
"ChemGPT-1.2B","Clearance_Microsome_AZ","1024","-0.08271148392865113","0.19331109553508052"
"ChemGPT-19M","Clearance_Microsome_AZ","1024","-0.34661604986359396","0.21385392514871682"
"ChemGPT-4.7M","Clearance_Microsome_AZ","1024","-0.09815659252323794","0.08481691703098404"
"DenoisingPretrainingPQCMv4","Clearance_Microsome_AZ","1024","0.008485150442503198","0.05906625803494181"
"FRAD_QM9","Clearance_Microsome_AZ","1024","-0.08313616196588525","0.189557948943316"
"MolR_gat","Clearance_Microsome_AZ","1024","-0.24571091787250543","0.08445289672660339"
"MolR_gcn","Clearance_Microsome_AZ","1024","-0.2517632877450813","0.23058985256362607"
"MolR_tag","Clearance_Microsome_AZ","1024","-0.3097363479803905","0.19868664085203247"
"MoleOOD_OGB_GIN","Clearance_Microsome_AZ","1024","-0.4368897263528537","-0.014009882569258725"
"MoleOOD_OGB_GCN","Clearance_Microsome_AZ","1024","-0.48817015116474183","-0.0021701803713067847"
"MoleOOD_OGB_SAGE","Clearance_Microsome_AZ","1024","-0.4428633298268396","-0.021973766664816097"
"ThreeDInfomax","Clearance_Microsome_AZ","1024","-0.25796233640847754","0.267144866919657"
"ContextPred","Clearance_Microsome_AZ","1024","-0.2973899896136847","0.03239294777423918"
"GPT-GNN","Clearance_Microsome_AZ","1024","0.07265864586895243","0.020878761737668117"
"GraphMVP","Clearance_Microsome_AZ","1024","-0.22408160953353184","0.05439109996407787"
"GROVER","Clearance_Microsome_AZ","1024","-0.47485841411435215","0.06441768774358447"
"AttributeMask","Clearance_Microsome_AZ","1024","-0.1757833694283053","0"
"GraphLog","Clearance_Microsome_AZ","1024","-0.41196925351531166","-0.002205277423088292"
"GraphCL","Clearance_Microsome_AZ","1024","-0.2319109926305476","0.11856690588251773"
"InfoGraph","Clearance_Microsome_AZ","1024","-0.275887755060257","0.05454738551596039"
"Not-trained","Clearance_Microsome_AZ","1024","-0.18493372641508032","0.045225964097096116"
"MolBert","Clearance_Microsome_AZ","1024","-0.31257992566718595","0.14705287132220513"
"ChemBertMLM-5M","Clearance_Microsome_AZ","1024","-0.0856730776645025","0.04901089433109318"
"ChemBertMLM-10M","Clearance_Microsome_AZ","1024","-0.36319483588175805","0.14380973857927604"
"ChemBertMLM-77M","Clearance_Microsome_AZ","1024","-0.17395726365662245","0.1799439433193898"
"ChemBertMTR-5M","Clearance_Microsome_AZ","1024","-0.19113944432138363","0.15024604926885"
"ChemBertMTR-10M","Clearance_Microsome_AZ","1024","-0.01645536217639232","0.15896905478384515"
"ChemBertMTR-77M","Clearance_Microsome_AZ","1024","0.06271978559946545","0.2155811887819148"
"ChemGPT-1.2B","Clearance_Microsome_AZ","1024","-0.07479751994010475","0.14634182731803003"
"ChemGPT-19M","Clearance_Microsome_AZ","1024","-0.5024364980596667","0.11458652409143644"
"ChemGPT-4.7M","Clearance_Microsome_AZ","1024","-0.16157128060335513","0.016277011736992475"
"DenoisingPretrainingPQCMv4","Clearance_Microsome_AZ","1024","0.06294946234312504","0.23981644841932748"
"FRAD_QM9","Clearance_Microsome_AZ","1024","-0.03482980680395609","0.10305359670673675"
"MolR_gat","Clearance_Microsome_AZ","1024","-0.4827553056523446","0.023956514921769756"
"MolR_gcn","Clearance_Microsome_AZ","1024","-0.4844396796089858","0.020005829059301594"
"MolR_tag","Clearance_Microsome_AZ","1024","-0.310184353917798","0.06449315813752277"
"MoleOOD_OGB_GIN","Clearance_Microsome_AZ","1024","-0.6963828918842281","-0.01035518799327706"
"MoleOOD_OGB_GCN","Clearance_Microsome_AZ","1024","-0.6155343323547986","0.03051611899545681"
"MoleOOD_OGB_SAGE","Clearance_Microsome_AZ","1024","-0.3714529713574779","0.037149190910421126"
"ThreeDInfomax","Clearance_Microsome_AZ","1024","-0.11572553682878661","0.04371057044720861"
"ContextPred","Clearance_Microsome_AZ","1024","-0.08621758030984727","0.04647635442714493"
"GPT-GNN","Clearance_Microsome_AZ","1024","-0.06556061280358683","0.014138329551907969"
"GraphMVP","Clearance_Microsome_AZ","1024","-0.04779399563960052","0.18405060717709876"
"GROVER","Clearance_Microsome_AZ","1024","-0.021386252988527366","0.07764342108607714"
"AttributeMask","Clearance_Microsome_AZ","1024","-0.3560488993040254","0.02079616477506485"
"GraphLog","Clearance_Microsome_AZ","1024","-0.13880670133920825","0.06526444429942047"
"GraphCL","Clearance_Microsome_AZ","1024","-0.035659522617194295","0.24746099153667267"
"InfoGraph","Clearance_Microsome_AZ","1024","-0.11564598191714959","0.02741823088651396"
"Not-trained","Clearance_Microsome_AZ","1024","-0.42855400774141117","0.12680466095493004"
"MolBert","Clearance_Microsome_AZ","1024","-0.10132526037623935","0.2142885309924314"
"ChemBertMLM-5M","Clearance_Microsome_AZ","1024","-0.18575659560897795","-0.011194054897200045"
"ChemBertMLM-10M","Clearance_Microsome_AZ","1024","-0.1288904789633898","0.085245254230222"
"ChemBertMLM-77M","Clearance_Microsome_AZ","1024","0.023667671280524938","0.1711577016231054"
"ChemBertMTR-5M","Clearance_Microsome_AZ","1024","0.033760116559149345","0.1460918924409058"
"ChemBertMTR-10M","Clearance_Microsome_AZ","1024","0.16212876772787432","0.08356679398885591"
"ChemBertMTR-77M","Clearance_Microsome_AZ","1024","0.1846205878756464","0.09338137634223198"
"ChemGPT-1.2B","Clearance_Microsome_AZ","1024","-0.0883573523323844","0.07391209191247239"
"ChemGPT-19M","Clearance_Microsome_AZ","1024","-0.03034321172630361","0.049449081855560406"
"ChemGPT-4.7M","Clearance_Microsome_AZ","1024","-0.002701275836823447","0.11040292318090683"
"DenoisingPretrainingPQCMv4","Clearance_Microsome_AZ","1024","-0.21088557865742485","0.17578572431195338"
"FRAD_QM9","Clearance_Microsome_AZ","1024","0.07041835129982521","0.10565832852865975"
"MolR_gat","Clearance_Microsome_AZ","1024","-0.09737388048824847","0.10156262171210029"
"MolR_gcn","Clearance_Microsome_AZ","1024","-0.12413224242727616","0.08966916117657697"
"MolR_tag","Clearance_Microsome_AZ","1024","-0.12334141138465937","0.15096307488788285"
"MoleOOD_OGB_GIN","Clearance_Microsome_AZ","1024","-0.8473654307918179","-0.009980384388480479"
"MoleOOD_OGB_GCN","Clearance_Microsome_AZ","1024","-0.5547737186475785","0.015844691203817374"
"MoleOOD_OGB_SAGE","Clearance_Microsome_AZ","1024","-0.5810655169251697","-0.006239691696428018"
"ThreeDInfomax","Clearance_Microsome_AZ","1024","-0.15768050239016684","0.2755550145582505"
"ContextPred","Clearance_Hepatocyte_AZ","1024","-0.26073547874752356","0"
"GPT-GNN","Clearance_Hepatocyte_AZ","1024","-0.24421215642844585","0.03711332917179766"
"GraphMVP","Clearance_Hepatocyte_AZ","1024","-0.052262284452848196","0.1900965031951426"
"GROVER","Clearance_Hepatocyte_AZ","1024","0.057554139585676345","0.06999312598056762"
"AttributeMask","Clearance_Hepatocyte_AZ","1024","-0.41050964560405","0.025383979372093468"
"GraphLog","Clearance_Hepatocyte_AZ","1024","-0.11101137345728596","0.11797696903126609"
"GraphCL","Clearance_Hepatocyte_AZ","1024","-0.16208364366898276","0.11466793218432358"
"InfoGraph","Clearance_Hepatocyte_AZ","1024","-0.08841889962505944","0.07528160298480302"
"Not-trained","Clearance_Hepatocyte_AZ","1024","-0.10916775613165952","0.06394861846282296"
"MolBert","Clearance_Hepatocyte_AZ","1024","-0.24014320004525058","0.08333715709488798"
"ChemBertMLM-5M","Clearance_Hepatocyte_AZ","1024","-0.3149124398574219","0.04785665494104885"
"ChemBertMLM-10M","Clearance_Hepatocyte_AZ","1024","-0.07992877840029422","0.1137722813232468"
"ChemBertMLM-77M","Clearance_Hepatocyte_AZ","1024","-0.15069644814573002","0.09600774369251108"
"ChemBertMTR-5M","Clearance_Hepatocyte_AZ","1024","0.19348329887272397","0.15378424239465383"
"ChemBertMTR-10M","Clearance_Hepatocyte_AZ","1024","-0.07101498469971945","0.14276878329327336"
"ChemBertMTR-77M","Clearance_Hepatocyte_AZ","1024","-0.11590505228933723","0.11805104296183966"
"ChemGPT-1.2B","Clearance_Hepatocyte_AZ","1024","-0.175212615906418","0.1778075552142161"
"ChemGPT-19M","Clearance_Hepatocyte_AZ","1024","-0.08308079512032984","0.08209931962260097"
"ChemGPT-4.7M","Clearance_Hepatocyte_AZ","1024","-0.04759597869256016","0.09457519841494177"
"DenoisingPretrainingPQCMv4","Clearance_Hepatocyte_AZ","1024","-0.03598892844882218","0.10386589591104833"
"FRAD_QM9","Clearance_Hepatocyte_AZ","1024","-0.03419943156818839","0.06162260920965745"
"MolR_gat","Clearance_Hepatocyte_AZ","1024","-0.02851178699734236","0.1222527079717034"
"MolR_gcn","Clearance_Hepatocyte_AZ","1024","-0.18434105227074893","0.06982081728286205"
"MolR_tag","Clearance_Hepatocyte_AZ","1024","-0.06830446410905822","0.16888061211198047"
"MoleOOD_OGB_GIN","Clearance_Hepatocyte_AZ","1024","-0.5523651739992403","0"
"MoleOOD_OGB_GCN","Clearance_Hepatocyte_AZ","1024","-0.289879098416167","0.03575682776237821"
"MoleOOD_OGB_SAGE","Clearance_Hepatocyte_AZ","1024","-0.27583284171202727","0.021000878115326582"
"ThreeDInfomax","Clearance_Hepatocyte_AZ","1024","-0.05287078000384615","0.10966249632776881"
"ContextPred","Clearance_Hepatocyte_AZ","1024","-0.35585512572706723","0.060876333047605646"
"GPT-GNN","Clearance_Hepatocyte_AZ","1024","-0.457241696645148","0.1306690545310364"
"GraphMVP","Clearance_Hepatocyte_AZ","1024","-0.1417718303852451","0.19093546851686072"
