,embedder,dataset,metric_test,metric
6049,GROVER,ToxCast,0.48571428571428577,0.0
6061,GROVER,ToxCast,0.4166666666666667,0.6111111111111112
6073,GROVER,ToxCast,0.56,0.5833333333333333
6085,GROVER,ToxCast,0.3666666666666667,0.9166666666666667
6097,GROVER,ToxCast,0.5454545454545454,0.0
6109,GROVER,ToxCast,0.4571428571428572,0.0
6121,GROVER,ToxCast,0.6111111111111112,0.0
6133,GROVER,ToxCast,0.6071428571428571,1.0
6145,GROVER,ToxCast,0.46590909090909094,0.8125
6157,GROVER,ToxCast,0.27777777777777773,1.0
6169,GROVER,ToxCast,0.625,0.0
6181,GROVER,ToxCast,0.5238095238095238,0.8333333333333334
6193,GROVER,ToxCast,0.16666666666666669,1.0
6205,GROVER,ToxCast,0.4880952380952381,0.8666666666666667
6217,GROVER,ToxCast,0.7666666666666667,0.0
6229,GROVER,ToxCast,0.7857142857142857,0.625
6241,GROVER,ToxCast,0.5989304812834224,1.0
6253,GROVER,ToxCast,0.8714285714285714,0.7
6265,GROVER,ToxCast,0.7582417582417582,0.0
6277,GROVER,ToxCast,0.5277777777777778,0.0
6289,GROVER,ToxCast,0.6515151515151515,0.55
6301,GROVER,ToxCast,0.8333333333333334,0.8
6313,GROVER,ToxCast,0.5714285714285714,0.0
6325,GROVER,ToxCast,0.7954545454545454,0.0
6337,GROVER,ToxCast,0.6805555555555556,0.0
6349,GROVER,ToxCast,0.6071428571428571,0.0
6361,GROVER,ToxCast,0.5333333333333333,0.0
6373,GROVER,ToxCast,0.5272727272727273,0.0
6385,GROVER,ToxCast,0.5,0.0
6397,GROVER,ToxCast,0.55,0.0
6409,GROVER,ToxCast,0.5800000000000001,0.8
6421,GROVER,ToxCast,0.34285714285714286,0.0
6433,GROVER,ToxCast,0.5562678062678063,0.5333333333333333
6445,GROVER,ToxCast,0.2,0.3333333333333333
6457,GROVER,ToxCast,0.6666666666666667,0.75
6469,GROVER,ToxCast,0.5142857142857142,0.9
6481,GROVER,ToxCast,0.7142857142857142,1.0
6493,GROVER,ToxCast,0.675,0.0
6505,GROVER,ToxCast,0.4375,1.0
6517,GROVER,ToxCast,0.5666666666666667,0.0
6529,GROVER,ToxCast,0.7407407407407408,0.0
6541,GROVER,ToxCast,0.40625,1.0
6553,GROVER,ToxCast,0.4666666666666666,0.0
6565,GROVER,ToxCast,0.07999999999999999,0.875
6577,GROVER,ToxCast,0.59375,0.0
6589,GROVER,ToxCast,0.718052738336714,0.6388888888888888
6601,GROVER,ToxCast,0.675339366515837,0.6165413533834586
